Time,Demand_pu,Value_event
292,1.0060632553702558,0.11288437577863242
296,1.00693798,0.08694529146899832
300,1.007964549310399,0.10194960670755204
304,1.0069821906645888,-0.09745964245293504
308,1.0062906451070432,-0.0686750534375613
312,1.006669849,0.03768333679743385
316,1.0060853036372188,-0.058067236578285275
320,1.006715542,0.06264263681248217
324,1.0057038193603498,-0.10049736965819234
328,1.0047809946603872,-0.09175909270678906
332,1.0033244729902326,-0.14495911824514707
336,1.004209266827846,0.08818621108446223
340,1.002758064497275,-0.1445119437261555
344,1.0038396694317397,0.10786300033469587
348,1.003967879,0.012771916887155399
352,1.002972271,-0.09916731608899942
356,1.0020418861301597,-0.09276277089023122
360,1.002757239,0.07138951771796798
364,1.0040166430111426,0.12559410814112493
368,1.0026047169700576,-0.14062775262873028
372,1.0037107050332057,0.11031147614091186
376,1.0028125139703916,-0.08948704624848203
380,1.003443154,0.0628871320234703
384,1.0019549274316701,-0.14831199579142806
388,1.0010058196241598,-0.09472559907891531
392,1.0024611920453297,0.14539100499100233
396,1.002356936,-0.010400008115729609
400,1.0018024016108014,-0.05532304604102256
404,1.00299020052231,0.11856618726393542
408,1.0043344378005774,0.13402297226507986
412,1.0032536002989043,-0.10761728971875328
416,1.0017818981156947,-0.14669293813359685
420,1.0031895371674955,0.1405135243957245
424,1.0039860366575462,0.07939671024674855
428,1.0029585533381211,-0.10234039935911321
432,1.0038547877999493,0.08935907260028131
436,1.002894613398749,-0.09564873454501743
440,1.003574514544064,0.06779387746542742
444,1.0024896708871345,-0.10809796793438409
448,1.003654589082833,0.11620251355484168
452,1.003994575,0.03387479326704135
456,1.0029934268322591,-0.09971649176896413
460,1.002137669741087,-0.08532030901485799
464,1.003626492923042,0.14856473585507235
468,1.0029371984169748,-0.06868038168857948
472,1.001922557004301,-0.10116699373352578
476,1.0025291500499318,0.060542907372451715
480,1.0035494341853213,0.10177101936024169
484,1.003576515,0.002698503307985156
488,1.0025739054556597,-0.09990364754004499
492,1.002840712,0.026612157257277502
496,1.0022930357190758,-0.054612489737471126
500,1.001102152455457,-0.11881587731120691
504,1.001242754,0.014044675081170688
508,1.0026424734315265,0.13979820837000112
512,1.00205696,-0.05839703055093848
516,1.0034528134524154,0.13929881315484227
520,1.002665328,-0.07847757680863321
524,1.003671522977784,0.10035202671174748
528,1.00253351300293,-0.1133847029432089
532,1.001742264,-0.07892494292385255
536,1.0031887431223117,0.14439633569376387
540,1.004117895402607,0.09261988700188795
544,1.004908614504874,0.07874763569968302
548,1.0043346970775666,-0.05711140486044375
552,1.004734879,0.03984547418283135
556,1.005392869,0.06548891789792677
560,1.00616292,0.07659204911267814
564,1.005521836382482,-0.06371568706963204
568,1.0046785243257759,-0.08386809974610943
572,1.003275318152797,-0.13966718099410746
576,1.0043000328921858,0.1021369429555552
580,1.00484463,0.054226534897727774
584,1.004948498,0.01033672240453587
588,1.0043165409627777,-0.06288451980177578
592,1.004935579,0.06163774188454596
596,1.003452542528589,-0.14757527769957424
600,1.0021875411585839,-0.126064892597455
604,1.001478983,-0.07070115417368017
608,1.002061522,0.05816787070809237
612,1.0015528657814456,-0.05076097698464288
616,1.002010104,0.045652928984196706
620,1.0026517190629414,0.06403279371935966
624,1.0012379571421544,-0.14100229360881622
628,1.0026896729138972,0.14499208318934365
632,1.0016658886343013,-0.10210380212860581
636,1.0024923745656933,0.0825111387709132
640,1.0019443490993967,-0.05466629773958065
644,1.001904609,-0.003966298071589325
648,1.0009382145640302,-0.09645573313953326
652,0.9997948817212354,-0.1142261156741542
656,1.0005215008018373,0.07267681540346072
660,1.0012555517579864,0.07336683475176464
664,1.0023021643703387,0.10453001838688358
668,1.0012282129477927,-0.10714846886723528
672,0.9998843084575846,-0.13422559141151869
676,1.0009356388834785,0.10514520700055652
680,1.001411546,0.04754622555476207
684,0.999980437634955,-0.14290911371666049
688,1.000655885,0.06754605786514212
692,1.0014826441267066,0.08262172232231801
696,1.0005609616770272,-0.09203179456824806
700,1.0016817399452786,0.11201499070809806
704,1.002346398579986,0.06635427283956385
708,1.0013441005403743,-0.09999517542356173
712,1.002096080730285,0.0750970809639595
716,1.0010582594401924,-0.10356504830716373
720,0.9996453890956527,-0.14113767417790468
724,1.0008556707585723,0.12107109942400829
728,1.000074289,-0.07807137246672591
732,1.0012353726464456,0.1160997397109842
736,1.0018488156603549,0.06126861182380594
740,1.0004547176655276,-0.13915253210219358
744,1.0010357122667646,0.058073053280471854
748,1.001814339084582,0.0777821218839625
752,1.001996205,0.018153654656627438
756,1.0014421514113119,-0.055294978755737745
760,1.000528428,-0.09124075814306298
764,1.0012978985674028,0.07690641723603342
768,1.0025174814158568,0.12180020053962348
772,1.0014910947094195,-0.10238092855874292
776,1.002164627,0.06725294854228459
780,1.0012926072664208,-0.08701362132383927
784,1.000956946,-0.03352279483387344
788,1.0023633868784136,0.1405096277151463
792,1.003294120234961,0.09285388599895583
796,1.004076729,0.07800392220533858
800,1.0029677893622202,-0.11044371468345027
804,1.002597057,-0.03696353623239279
808,1.003343446,0.07444556063562757
812,1.002119636769562,-0.1219731125286061
816,1.003561822547648,0.14391353339158197
820,1.004479511,0.09144314099378548
824,1.0038303940270463,-0.06462222134401285
828,1.0025855580095944,-0.1240085999446694
832,1.0019466210253614,-0.0637289235944527
836,1.003244136817584,0.12949949278682205
840,1.0022113539206534,-0.10294432422068844
844,1.002147315,-0.00638976204000441
848,1.0015692158563652,-0.057686044255367275
852,1.0008922680077186,-0.067588723567924
856,1.00012384,-0.07677429752235287
860,1.000680371879736,0.05564629673620036
864,1.001360305,0.06794708274200367
868,1.000755973,-0.06035110409134958
872,1.00193484077052,0.11779772515232434
876,1.002567506,0.06314434868774921
880,1.001293985718123,-0.12702588845695528
884,1.0024589420870909,0.11634508801452448
888,1.0011095801098664,-0.13460521130322922
892,0.9998089414360525,-0.12991971105412725
896,1.0004183787286391,0.06095537530512729
900,1.0009345289541434,0.05159343695386731
904,1.0023524415316463,0.14165887343144945
908,1.003719067737446,0.13634188426889793
912,1.0043142417404276,0.059296871217484615
916,1.005504840359576,0.11854841539289396
920,1.005559821,0.005467963774719031
924,1.005412291,-0.014671429478285702
928,1.0064533495585333,0.10354543781216918
932,1.007808060525347,0.13460245995584597
936,1.006400214051331,-0.13969390890583577
940,1.0073013002144053,0.08953556949744534
944,1.0066882078333943,-0.060864845590935523
948,1.007310657,0.06183137557014273
952,1.007497712,0.018569742978491455
956,1.0068828958189444,-0.06102407715001812
960,1.007357838,0.047169554972836814
964,1.007174187,-0.018230959553022785
968,1.006656193,-0.0514304284885303
972,1.0072897390139748,0.06293568930288984
976,1.006566717,-0.07177895157379766
980,1.007702605949154,0.11284785498764105
984,1.006301978309579,-0.1389921621028023
988,1.0072974821236358,0.09892694593813811
992,1.0060675656546911,-0.12210061980415521
996,1.006016478,-0.005077954645904548
1000,1.00656872744827,0.05489467223915856
1004,1.0072889321092295,0.07155047055606989
1008,1.006540557,-0.07429597262252896
1012,1.007329023,0.07833425037042652
1016,1.007022996,-0.030380043959099545
1020,1.0075290658552252,0.05025405151972695
1024,1.007671256,0.014112758588669116
1028,1.008243098,0.05674886492939013
1032,1.0070761970483801,-0.11573607138343212
1036,1.007076099,-9.735944550559594e-06
1040,1.0063876332607067,-0.06836283176385738
1044,1.006531227,0.014268233685266196
1048,1.006525062,-0.000612499625907148
1052,1.0075956233279384,0.10636211340939727
1056,1.008361934,0.07605339427048108
1060,1.0071287222140735,-0.12229852638672156
1064,1.00783685661223,0.07031220364759339
1068,1.007121406,-0.07098873270371397
1072,1.006863811,-0.025577353282857374
1076,1.0060723758329213,-0.0786039937509253
1080,1.006737329224318,0.06609399158248319
1084,1.006933248,0.019460763994216812
1088,1.006170738,-0.07572597304880135
1092,1.0069955875965904,0.08197908818436961
1096,1.006263863,-0.07266413136295391
1100,1.007509887384574,0.12382680431941573
1104,1.0064966673824407,-0.10056675520709879
1108,1.005592602,-0.08982298816666567
1112,1.0070006902229374,0.1400257142044392
1116,1.0063382721961103,-0.06578128826112417
1120,1.006159069,-0.017807451138596164
1124,1.005753394,-0.04031917144106112
1128,1.004901208,-0.08473110854847477
1132,1.005446406,0.05425389039834805
1136,1.005153288,-0.029153020812511254
1140,1.0066008858410174,0.14401761982967276
1144,1.006052172670511,-0.05451149290892632
1148,1.006369381,0.03153000789681837
1152,1.004873457034444,-0.14864561599337023
1156,1.005435198,0.055901662206681024
1160,1.0067789156501972,0.13364537593969494
1164,1.0062252703192311,-0.05499174867090728
1168,1.007014351,0.07841988310615111
1172,1.006759611,-0.025296561041754373
1176,1.0075147656290024,0.07500843505752197
1180,1.00687685363946,-0.06331539857327151
1184,1.0054201963341975,-0.14467085026308446
1188,1.0061131177629608,0.06891859058428818
1192,1.0055404713420106,-0.056916703583331785
1196,1.00487555,-0.06612576628798328
1200,1.0055900288691546,0.07110122931686114
1204,1.0062723431201819,0.06785212973865473
1208,1.0075122147542221,0.12321432090598439
1212,1.0081905267317628,0.06732543463070506
1216,1.008579761,0.038607213410246644
1220,1.00860175,0.002180194452661155
1224,1.008517159,-0.00838695748842655
1228,1.008306319,-0.02090594077834851
1232,1.008716186,0.04064905597405133
1236,1.008724962,0.0008700167720032681
1240,1.008567585,-0.015601576834978204
1244,1.008630044,0.0061928422972368224
1248,1.008512905,-0.011613673486821074
1252,1.008424285,-0.008787195439985407
1256,1.00863497,0.02089249566217255
1260,1.008603938,-0.003076633363197079
1264,1.008483549,-0.011936201660966983
1268,1.008302067,-0.017995534005477154
1272,1.008582252,0.027787803791157195
1276,1.008365604,-0.021480449370436805
1280,1.008321179,-0.00440564412588218
1284,1.008667781,0.03437416640834634
1288,1.008334167,-0.033074715608483185
1292,1.008533573,0.01977578530274471
1296,1.008400637,-0.0131811179675978
1300,1.008585181,0.0183006627751503
1304,1.008472359,-0.011186164750909278
1308,1.008741905,0.026728149521848543
1312,1.008311161,-0.04270111094472062
1316,1.00855993,0.024671848296664578
1320,1.008322203,-0.02357093445106706
1324,1.008514101,0.019031416686954294
1328,1.008540671,0.002634569013326704
1332,1.008484649,-0.005554758634029877
1336,1.008582738,0.009726375121066333
1340,1.008631002,0.004785328776857334
1344,1.008651665,0.002048618370742439
1348,1.008688161,0.003618295717600084
1352,1.008460701,-0.02255008126342828
1356,1.008694646,0.023198226739817862
1360,1.008510664,-0.018239613021597822
1364,1.008653036,0.014117054492546188
1368,1.008566496,-0.008579759036175805
1372,1.008528811,-0.0037364913617055073
1376,1.008432411,-0.009558477551507849
1380,1.008457224,0.002460551617478046
1384,1.008410994,-0.0045842301388598905
1388,1.008363804,-0.0046796395795634105
1392,1.008320502,-0.0042942834548753694
1396,1.008572084,0.024950598495343534
1400,1.008491882,-0.007952034492375581
1404,1.008496707,0.00047843716801665437
1408,1.008571826,0.007448611331972721
1412,1.008678333,0.01056017997471681
1416,1.008502981,-0.01738433296951669
1420,1.008504798,0.00018016803462472808
1424,1.008301608,-0.020147648320845146
1428,1.008624549,0.0320282143197792
1432,1.008674405,0.0049429691206137605
1436,1.00850957,-0.016341745084735848
1440,1.008371357,-0.013704679074100223
1444,1.008348181,-0.0022983596111858517
1448,1.008626786,0.027629841085619056
1452,1.008531432,-0.009453843713402854
1456,1.008375799,-0.015431645961838658
1460,1.008593319,0.02157132293494346
1464,1.008527922,-0.00648398108217263
1468,1.008508964,-0.0018797694725680714
1472,1.008506274,-0.0002667304006331861
1476,1.008401036,-0.010435036718470236
1480,1.008476217,0.007455466358718965
1484,1.008612037,0.013467843634851207
1488,1.008322064,-0.02874970646420394
1492,1.008607328,0.02829096081351512
1496,1.008324678,-0.02802379004727129
1500,1.008284464,-0.003988199523163871
1504,1.0095712716668277,0.12762347460189005
1508,1.0103993545870869,0.08202322545212137
1512,1.0110503429825206,0.06442882138417705
1516,1.0105318268476324,-0.05128489777853629
1520,1.0113435922308105,0.08033051128240043
1524,1.012014394,0.06632778161077546
1528,1.011285723223952,-0.07200201700371389
1532,1.010478027,-0.07986825141534926
1536,1.0115686589828137,0.10793228092762508
1540,1.0104225526863564,-0.1132999017199432
1544,1.0110643197570006,0.06351472153289794
1548,1.0117246928302654,0.06531464520709296
1552,1.0107590656229521,-0.09544367298300882
1556,1.011678257,0.09094070073776273
1560,1.011470857,-0.02050058885471051
1564,1.011487561,0.0016514563800251736
1568,1.0106451151206586,-0.08328781408923902
1572,1.0099899617279506,-0.06482526684252754
1576,1.0091926525910593,-0.07894228330025399
1580,1.0101387084598732,0.09374383239759698
1584,1.009392698,-0.07385227925881255
1588,1.008726462,-0.06600364767053168
1592,1.0101067547423697,0.1368351871757989
1596,1.01095539439624,0.08401484792432967
1600,1.0116649026948152,0.0701819588191599
1604,1.012291244,0.06191193383464633
1608,1.013060048,0.07594691790102637
1612,1.0122222516930135,-0.08269957034042763
1616,1.011897289,-0.03210388750790605
1620,1.011012453540624,-0.08744320881128864
1624,1.0122820707865563,0.12557879395906912
1628,1.0111993121225331,-0.10696214970812301
1632,1.0102139065478466,-0.09744919353417147
1636,1.009144929340885,-0.10581691659884429
1640,1.008975741,-0.0167655146417367
1644,1.0104085040969728,0.14200173886764755
1648,1.0097361846222583,-0.06653937214388117
1652,1.0107643729952616,0.10182742667461664
1656,1.010831715,0.006662483021524501
1660,1.0097140563647307,-0.11056822007897704
1664,1.008974479593496,-0.07324615979867888
1668,1.009197081,0.022062144385803784
1672,1.010003318,0.07988895481161329
1676,1.0087660189809424,-0.12250445092673035
1680,1.0096329525946035,0.08594000961064108
1684,1.0102331078404374,0.059442913812546294
1688,1.0109536016407228,0.07131955928723066
1692,1.0103469148447544,-0.06001133929230962
1696,1.010425499,0.007777937863817641
1700,1.0090970953225928,-0.13146973019997343
1704,1.008625706,-0.04671397081390527
1708,1.009503462,0.08702494838062069
1712,1.0106543250401698,0.11400288196037334
1716,1.0094216225547632,-0.12197073270899805
1720,1.010253006176951,0.08236237500873766
1724,1.0110977607385045,0.08361811906407723
1728,1.0104927330297528,-0.0598386953512553
1732,1.010429755,-0.006232407982187382
1736,1.011882014243929,0.14372688816244317
1740,1.011360358731829,-0.05155299775635447
1744,1.012111992,0.07431903590857658
1748,1.011966841,-0.014341397112893617
1752,1.0106468313622585,-0.13044000892727947
1756,1.009859725,-0.07788144560820776
1760,1.0086324922020755,-0.12152507596285833
1764,1.0099162646211515,0.12727851115257316
1768,1.0107376061772355,0.08132768872597396
1772,1.011537004,0.07909053921402176
1776,1.012379076,0.08324678154829623
1780,1.0111185559149054,-0.12451068132255383
1784,1.011576928,0.04533316913364338
1788,1.010578084,-0.09874127931869259
1792,1.01094509,0.03631644162986891
1796,1.0104219454036363,-0.05174807232742884
1800,1.0112868597673854,0.08559932488438893
1804,1.0122354998289445,0.09380523957140952
1808,1.0133372517776922,0.10884344097139564
1812,1.0139805508683222,0.06348321740876628
1816,1.0148037956185485,0.08118940245169792
1820,1.01538084467088,0.05686311529609078
1824,1.0160744591370516,0.0683107692854179
1828,1.015621952,-0.044534840235610496
1832,1.016563526309758,0.09270913334473718
1836,1.0171580285062396,0.058481558810163925
1840,1.015894874344549,-0.12418465236375686
1844,1.01495495,-0.09252181188094122
1848,1.015803282927755,0.08358330857494156
1852,1.0152776462966409,-0.05174590788870059
1856,1.0138401229279757,-0.14158918734287207
1860,1.0144400917332965,0.05917785178872759
1864,1.0153818987960312,0.09284008690206846
1868,1.0163484798602607,0.0951938443432443
1872,1.016199753,-0.014633451341528048
1876,1.016852647,0.06424858873195216
1880,1.0180279091268873,0.11557841053515538
1884,1.017278580811443,-0.07360587158037335
1888,1.016816266,-0.045446234705381894
1892,1.0178069115084383,0.09742620585087014
1896,1.018388028,0.05709496418140336
1900,1.0175930668740145,-0.07806072971484612
1904,1.018320912,0.07152614828846993
1908,1.0171566025682344,-0.11433619972303077
1912,1.0167871,-0.036327008771452896
1916,1.0153170513734808,-0.14457782032434308
1920,1.0166049754835753,0.12684945144496584
1924,1.0155683219923042,-0.10197210482646435
1928,1.015379356,-0.018606920697716856
1932,1.0141144010920196,-0.12457953773686858
1936,1.0154954381789176,0.13618158714745476
1940,1.0169540544155469,0.1436359221115735
1944,1.016198398,-0.07430585602818951
1948,1.017159724396122,0.09460026683902889
1952,1.017680162560129,0.05116582494613109
1956,1.017744274,0.006299763150496851
1960,1.0165748472733962,-0.11490378835614656
1964,1.016763549,0.01856250202432186
1968,1.016794314,0.0030257772350550383
1972,1.018007370554378,0.11930205919483683
1976,1.0169075701726669,-0.10803461875842357
1980,1.015827565811137,-0.10620477152573082
1984,1.0168921770196355,0.10480235468393051
1988,1.016260894,-0.062079641667200924
1992,1.015674098,-0.0577406848442541
1996,1.0145787726793185,-0.10784220281273571
2000,1.015714228218487,0.11191398536458674
2004,1.0168814917213493,0.11492046388970056
2008,1.016526511,-0.03490876018881206
2012,1.0157015301474193,-0.08115684575398241
2016,1.0163878649344198,0.067572487254286
2020,1.0152970945307753,-0.10731832219532667
2024,1.0140563464803631,-0.122205417221799
2028,1.015059412354594,0.0989161872229527
2032,1.0163546568386996,0.12760282485348995
2036,1.0152191402964361,-0.11172443936011689
2040,1.015565363,0.03410324823691635
2044,1.016459316655484,0.08802522102990817
2048,1.0173308082903234,0.0857379750039522
2052,1.0182762866269206,0.09293715759832732
2056,1.0175039177450622,-0.0758506205046694
2060,1.0164748659397211,-0.10113492315799721
2064,1.016427434,-0.004666317024704103
2068,1.015518341,-0.08944002981328136
2072,1.014783006,-0.07240981972573834
2076,1.0156117280516743,0.0816649516965029
2080,1.0164721961964274,0.08472412448443656
2084,1.0177542363749188,0.1261264384101013
2088,1.0167404366132375,-0.09961145092279855
2092,1.0174335252257907,0.06816770412534368
2096,1.017957252,0.051475281797208616
2100,1.0192025283410477,0.12233090717721495
2104,1.018961246,-0.023673640354926473
2108,1.018046775,-0.08974541510679002
2112,1.018158002,0.010925529428651437
2116,1.019055009,0.0881009625458784
2120,1.0184853182645053,-0.05590382564859553
2124,1.017803278,-0.0669661361115681
2128,1.017975645,0.016935197962686388
2132,1.0192834779594315,0.12847389481813742
2136,1.018546057948791,-0.07234690118952392
2140,1.019469294,0.09064254326096588
2144,1.0180927485208975,-0.1350256929957716
2148,1.018846462,0.0740319072302098
2152,1.018561577,-0.027961524196751242
2156,1.01950766,0.0928842223546722
2160,1.019580777,0.007171795060378905
2164,1.018850703939291,-0.07160522022171545
2168,1.0177793727295559,-0.10515095151750753
2172,1.01828913,0.050085242843644906
2176,1.017816552,-0.04640901941083131
2180,1.018805272,0.09714127738020828
2184,1.0182230649388606,-0.05714605893200053
2188,1.018032354,-0.018729779890813703
2192,1.0187822257548709,0.07365893155797387
2196,1.019594543,0.07973413989699196
2200,1.0189729733483897,-0.06096243412420099
2204,1.0179602744085452,-0.09938427871317712
2208,1.0191720285975512,0.11903747321673208
2212,1.0182325507295034,-0.09218049962974595
2216,1.017792756,-0.04319197310951317
2220,1.016879264,-0.08975225993846925
2224,1.017130112,0.02466841530559538
2228,1.0182933097450164,0.1143607618428577
2232,1.018883956,0.05800354861720258
2236,1.0174293505978678,-0.14276458016306837
2240,1.017564479,0.013281354823591052
2244,1.0183719665382518,0.0793549258957249
2248,1.017976418,-0.038841263433087025
2252,1.017219057,-0.07439867826093405
2256,1.016655308,-0.055420609368306284
2260,1.0181256682082294,0.14462721009365076
2264,1.0194114979230466,0.12629381175313092
2268,1.0186248277999428,-0.07716904554310178
2272,1.019089754,0.04564253563907883
2276,1.018940874,-0.014609115577446374
2280,1.0183889178282761,-0.05416959764870111
2284,1.0172373642653978,-0.1130760108165818
2288,1.0185797130728134,0.131960234117523
2292,1.019202406,0.06113345074467702
2296,1.019509172,0.030098633813469
2300,1.0180672786357046,-0.14143015128219583
2304,1.017188106,-0.08635702709968163
2308,1.0185619703581266,0.13506492555532823
2312,1.018469781,-0.009050932668741574
2316,1.018440035,-0.0029206561210748383
2320,1.0178200076339323,-0.0608801053336161
2324,1.0189065185106274,0.10674882283172593
2328,1.0175716498378296,-0.1310099256945696
2332,1.0187574839904119,0.11653569090406268
2336,1.0180688679586034,-0.06759371515104862
2340,1.017966184,-0.010086150538057836
2344,1.0170051151216832,-0.09441068803881514
2348,1.017768942,0.07510550998806043
2352,1.019023127704586,0.12322892287530696
2356,1.0182203677087676,-0.07877740690995783
2360,1.018325503,0.010325396600441294
2364,1.0170032987398319,-0.12984102394302255
2368,1.0178150945327011,0.07982233625742907
2372,1.017629873,-0.018197954981813425
2376,1.017580583,-0.00484360780945714
2380,1.018033582,0.044517260604992615
2384,1.0171722064040039,-0.08461170743541135
2388,1.0180533461276162,0.08662640584011783
2392,1.017640004,-0.040601224797154334
2396,1.017241094,-0.03919952030501106
2400,1.0162600566750255,-0.09644098441962123
2404,1.01730136529963,0.10246477934114928
2408,1.0179819166169288,0.0668977100112711
2412,1.0190993394773955,0.10976843912711143
2416,1.0202386803109134,0.11179880011522592
2420,1.0188617085249008,-0.1349656519191167
2424,1.0200426641593765,0.11590931571916485
2428,1.019485812,-0.05459106554481785
2432,1.0183915208359995,-0.10733755694489755
2436,1.0196481710138692,0.12339558530869432
2440,1.019954699,0.03006213268896829
2444,1.0186361310751932,-0.1292771067283094
2448,1.018356911,-0.02741116937395871
2452,1.0189986489439238,0.06301699698720853
2456,1.0180967037770405,-0.08851289133876561
2460,1.0189300100942538,0.08184942688860275
2464,1.0180545599353823,-0.08591857636919276
2468,1.017428464,-0.0614992516139834
2472,1.018260352,0.08176378285402741
2476,1.019345048998201,0.10652452450599093
2480,1.019633941,0.02834094324417613
2484,1.018998136,-0.06235620200877312
2488,1.0201299199093097,0.11106830025739978
2492,1.0187574001635744,-0.13454362223365157
2496,1.017884276,-0.08570481681254849
2500,1.017102656,-0.07678868987656129
2504,1.017935918,0.0819250638157909
2508,1.0171396178270042,-0.07822694522464646
2512,1.0183553837653896,0.11952793078522372
2516,1.0192605287906948,0.08888302057759034
2520,1.019217612,-0.004210581051899975
2524,1.018509132,-0.06951214261396998
2528,1.018816359,0.03016438344511929
2532,1.019791456707788,0.09570887816772178
2536,1.01968948,-0.009999760943002478
2540,1.0207226214264506,0.1013192198914048
2544,1.020857315,0.013195903639440232
2548,1.019989134186155,-0.08504428592401858
2552,1.0187914051411915,-0.11742566708019542
2556,1.017804263758162,-0.09689337562607259
2560,1.018790901,0.09693781770918619
2564,1.019095174,0.029866089273222762
2568,1.0184908311053327,-0.05930190919217759
2572,1.017853236,-0.06260194847710343
2576,1.0170061356616509,-0.08322421233125654
2580,1.016266158,-0.07276039305007531
2584,1.0175808284609278,0.1293628101830091
2588,1.01736026,-0.021675768131501627
2592,1.018198832,0.08242625871781595
2596,1.018755967,0.05471770173863799
2600,1.018267346,-0.04796251662101403
2604,1.0170123230225407,-0.12325083215024568
2608,1.016966031,-0.0045517661382166175
2612,1.016341951,-0.061366848151878095
2616,1.0177576594158892,0.13929449773240066
2620,1.018143393,0.03790033713251262
2624,1.01750545,-0.06265748070319876
2628,1.016669682,-0.08213892122149735
2632,1.0177128376686635,0.10260517128939384
2636,1.0191783817570714,0.14400369477161057
2640,1.0199665033180905,0.07732910892990219
2644,1.019722198,-0.023952288363959795
2648,1.0189789414019301,-0.07288814537210753
2652,1.018586203,-0.03854234724319783
2656,1.0194601315811416,0.08579819543674816
2660,1.01944492,-0.0014921212385221594
2664,1.0185089147308268,-0.09181518793316412
2668,1.018060958,-0.04398162100969216
2672,1.0166912715092524,-0.13453875035521756
2676,1.017330186,0.06284252738779639
2680,1.018287342,0.09408508792643211
2684,1.0174631124875764,-0.08094272396677038
2688,1.01737399,-0.00875928438903717
2692,1.017669741,0.02907003745986625
2696,1.01850069089564,0.08165221605425099
2700,1.0193196558285016,0.08040887357094739
2704,1.0198560249107056,0.05262030209434165
2708,1.0207165255674764,0.08437471915176964
2712,1.0217209428322878,0.0984031550045561
2716,1.0225546561450034,0.08159892567187743
2720,1.0235929593568982,0.1015401187266729
2724,1.022547253449991,-0.10216032626524374
2728,1.0232364565659298,0.06740061289229882
2732,1.024052741,0.0797747606462007
2736,1.023372406,-0.066435543088883
2740,1.022789468,-0.056962450480613214
2744,1.024093950841409,0.127541677170373
2748,1.023898969,-0.019039448602242715
2752,1.0225989117905925,-0.12697123923048892
2756,1.02232466,-0.02681909665953608
2760,1.0232668532268396,0.0921618409204461
2764,1.023915265,0.06336683056973325
2768,1.0225183630957244,-0.1364274908310592
2772,1.0238912213062747,0.13426245044576568
2776,1.0227564460423058,-0.11082967021840417
2780,1.0233780516423698,0.06077748054968968
2784,1.022902844,-0.04643519973944743
2788,1.022364263,-0.05265221454404667
2792,1.0234270244298218,0.10395134770293524
2796,1.023897235,0.04594470919312421
2800,1.024088804,0.01870978780404986
2804,1.0230300805395398,-0.10338199737414122
2808,1.022082747,-0.09260075119591482
2812,1.02167053,-0.04033107898651078
2816,1.0228088348911069,0.11141604437849839
2820,1.021586078122221,-0.11954890563846687
2824,1.0230292241135566,0.14126523669824032
