filename,numNodes,area,compromisedMW,compromisedMvar,meanDelay,stdDelay,initialTotalDemand,finalTotalDemand,finalDemandPercentage,generationCapacityTripped,loadsShed,overVoltageLoads,underVoltageLoads,compromisedPV
rms_L(25)_(41)_(40)_SC8a_Lines_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15725.168384928704,1.0102902913542373,0.0,0.0,0.0,0.0,0
rms_L(24)_(25)_(27)_SC1_Lines_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,15303.23806337989,0.983182657460963,0.0,0.0,0.0,0.0,0
rms_L(43)_(36)_(32)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6561.8474280395485,0.42157709142560545,9890.000213623047,5510.0,0.0,8350.0,0
rms_L(26)_(33)_(34)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6593.783197907631,0.4236288594865166,9890.000213623047,5205.0,0.0,8165.0,0
rms_L(38)_(41)_(40)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6359.619512754157,0.40858461373300076,9890.000213623047,6152.5,0.0,8637.5,0
rms_L(35)_(32)_(31)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6304.265459864555,0.40502829809602026,9890.000213623047,6335.0,0.0,9125.0,0
rms_L(43)_(28)_(23)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15702.124982149171,1.0088098285993685,0.0,0.0,0.0,0.0,0
rms_L(36)_(32)_(25)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,nan,nan,0.0,0.0,0.0,0.0,0
rms_L(34)_(28)_(26)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,5250.176198200095,0.3373065337745002,11190.000427246094,5635.0,0.0,9775.0,0
rms_L(38)_(27)_(31)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6309.514323056774,0.4053655202734837,9890.000213623047,6130.0,0.0,8072.0,0
rms_L(30)_(41)_(31)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6522.837153308513,0.41907080972107374,9890.000213623047,5242.0,0.0,8082.0,0
rms_L(34)_(38)_(32)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6216.366703513564,0.39938109241976,9890.000213623047,6197.5,0.0,8078.0,0
