71596,1.023928705
71600,1.024268285
71604,1.02322683
71608,1.023528701
71612,1.024260437
71616,1.023819297
71620,1.024233863
71624,1.024290144
71628,1.023543307
71632,1.022759603
71636,1.024413892
71640,1.024283499
71644,1.024035739
71648,1.023888831
71652,1.022879562
71656,1.022759614
71660,1.024454015
71664,1.024062788
71668,1.024573642
71672,1.023947742
71676,1.024006911
71680,1.023026408
71684,1.024243025
71688,1.024387583
71692,1.023521199
71696,1.023108457
71700,1.022681436
71704,1.022506637
71708,1.022429347
71712,1.01643085
71716,1.016559387
71720,1.01608955
71724,1.018668904
71728,1.021034436
71732,1.018304747
71736,1.020548168
71740,1.021741188
71744,1.019407465
71748,1.021612255
71752,1.019443624
71756,1.022519452
71760,1.020049481
71764,1.018119698
71768,1.020901594
71772,1.020446486
71776,1.022238092
71780,1.017560808
71784,1.019134268
71788,1.015716029
71792,1.021139827
71796,1.016376328
71800,1.018780259
71804,1.022348026
71808,1.018758834
71812,1.016540568
71816,1.022670094
71820,1.020933276
71824,1.020746673
71828,1.02253059
71832,1.021767414
71836,1.019629463
71840,1.022645456
71844,1.020758941
71848,1.02105709
71852,1.015875078
71856,1.016671145
71860,1.019728451
71864,1.019139134
71868,1.016218893
71872,1.018747458
71876,1.016222358
71880,1.017905466
71884,1.021290861
71888,1.01618267
71892,1.019695046
71896,1.021467271
71900,1.015731498
71904,1.01902365
71908,1.017861496
71912,1.021501521
71916,1.019589559
71920,1.019193437
71924,1.017061858
71928,1.018960175
71932,1.018264851
71936,1.018129348
71940,1.018978064
71944,1.0158801
71948,1.020890515
71952,1.018380216
71956,1.020929481
71960,1.021751518
71964,1.017415678
71968,1.020036794
71972,1.021717654
71976,1.015799548
71980,1.018441988
71984,1.021835536
71988,1.022381477
71992,1.022194538
71996,1.017405853
72000,1.015700146
